City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
170,Khorixas,NA,-20.3667,14.9667,62.51,46,0,3.36,clear sky
171,Juegang,CN,32.3174,121.1855,76.98,90,97,10.07,light rain
172,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,74.07,73,60,10.94,broken clouds
173,Tura,IN,25.5198,90.2201,74.1,96,98,4.03,overcast clouds
174,San Patricio,US,28.017,-97.5169,95.16,41,39,14.18,scattered clouds
175,Mattoon,US,39.4831,-88.3728,80.55,71,83,8.77,broken clouds
176,Jardim,BR,-21.4803,-56.1381,86.0,28,43,1.12,scattered clouds
177,Coihaique,CL,-45.5752,-72.0662,45.46,80,100,4.65,overcast clouds
178,Mogadishu,SO,2.0371,45.3438,76.12,86,30,20.11,scattered clouds
179,Ulladulla,AU,-35.35,150.4667,57.87,50,0,11.95,clear sky
180,Upernavik,GL,72.7868,-56.1549,42.15,96,100,7.56,light rain
181,Skeldon,GY,5.8833,-57.1333,78.58,83,48,9.44,scattered clouds
182,Kahului,US,20.8947,-156.47,83.46,79,10,7.11,clear sky
183,Stulovo,RU,58.7225,50.1439,58.05,72,87,5.57,overcast clouds
184,Ribeira Grande,PT,38.5167,-28.7,73.22,80,93,4.14,overcast clouds
185,Invermere,CA,50.5167,-116.0354,92.73,12,24,10.96,few clouds
186,Bayburt,TR,40.2589,40.2278,56.61,87,100,3.18,overcast clouds
187,Birao,CF,10.2849,22.7882,71.87,91,63,2.37,broken clouds
188,Luderitz,NA,-26.6481,15.1594,57.13,70,1,7.36,clear sky
189,Waiuku,NZ,-37.25,174.75,52.29,87,42,3.36,scattered clouds
190,Bartica,GY,6.4,-58.6167,78.57,92,33,4.23,scattered clouds
191,College,US,64.8569,-147.8028,51.75,91,90,9.22,light rain
192,Jasper,US,37.2001,-94.3502,89.87,48,40,1.01,scattered clouds
193,Huntsville,US,34.7304,-86.5861,89.13,74,40,1.99,moderate rain
194,Fortuna,US,40.5982,-124.1573,73.92,73,20,4.0,few clouds
195,Plettenberg Bay,ZA,-34.0527,23.3716,58.26,64,0,4.7,clear sky
196,Vardo,NO,70.3705,31.1107,44.8,77,100,17.13,overcast clouds
197,Flinders,AU,-34.5833,150.8552,58.17,45,0,8.99,clear sky
198,Cao Bang,VN,22.6667,106.25,75.04,99,100,2.37,light rain
199,Beloha,MG,-25.1667,45.05,60.89,73,4,12.12,clear sky
200,Narsaq,GL,60.9167,-46.05,57.42,97,97,3.78,moderate rain
201,Kamenka,RU,51.3223,42.7678,69.53,73,100,7.87,moderate rain
202,Naze,JP,28.3667,129.4833,77.97,87,100,10.27,overcast clouds
203,Shieli,KZ,44.1667,66.75,68.04,29,0,8.99,clear sky
204,Santa Maria,BR,-29.6842,-53.8069,61.92,68,58,3.13,broken clouds
205,Rorvik,NO,64.8621,11.2373,53.71,82,75,6.91,broken clouds
206,Morro Bay,US,35.3658,-120.8499,105.75,69,25,8.99,scattered clouds
207,Tres Arroyos,AR,-38.3739,-60.2798,55.27,51,29,7.96,scattered clouds
208,Lasa,IT,46.6166,10.7002,67.91,80,5,2.89,clear sky
209,Rabo De Peixe,PT,37.8,-25.5833,72.91,88,40,6.91,scattered clouds
210,Mehamn,NO,71.0357,27.8492,44.51,81,100,11.79,overcast clouds
211,Mugur-Aksy,RU,50.35,90.5,46.36,89,100,3.67,light rain
212,Milkovo,RU,54.7167,158.6167,61.34,68,40,3.62,scattered clouds
213,Orocue,CO,4.7912,-71.3354,85.96,58,22,1.97,few clouds
214,Lorengau,PG,-2.0226,147.2712,79.95,83,91,5.37,overcast clouds
215,Nome,US,64.5011,-165.4064,48.16,93,100,0.4,moderate rain
216,Goderich,CA,43.7501,-81.7165,79.03,51,0,7.02,clear sky
217,Mahebourg,MU,-20.4081,57.7,68.29,68,40,12.66,light rain
218,Midyat,TR,37.4247,41.3393,72.32,25,0,3.11,clear sky
219,Namibe,AO,-15.1961,12.1522,65.75,92,14,6.67,few clouds
220,Kushima,JP,31.4583,131.2333,76.73,94,99,4.07,light rain
221,Labrea,BR,-7.2586,-64.7981,97.74,24,1,1.14,clear sky
222,Mayya,RU,61.7333,130.2811,58.32,90,62,1.07,broken clouds
223,Constitucion,CL,-35.3333,-72.4167,51.78,85,100,14.99,heavy intensity rain
224,Saint-Augustin,CA,51.226,-58.6502,68.85,75,100,9.98,overcast clouds
225,Zlobin,HR,45.2924,14.6541,71.15,57,0,4.61,clear sky
226,Colares,PT,38.7992,-9.4469,70.79,71,0,18.32,clear sky
227,Montevideo,UY,-34.8335,-56.1674,53.51,92,40,1.99,scattered clouds
228,Superior,US,46.7208,-92.1041,89.94,30,1,16.11,clear sky
229,Chernyshevskiy,RU,63.0128,112.4714,55.15,99,100,4.38,overcast clouds
230,Dalvik,IS,65.9702,-18.5286,55.0,78,60,2.17,broken clouds
231,Ewo,CG,-0.8725,14.8206,81.32,53,83,2.93,broken clouds
232,Yulara,AU,-25.2406,130.9889,52.47,38,5,10.29,clear sky
233,San Policarpo,PH,12.1791,125.5072,80.56,78,92,2.84,overcast clouds
234,Maracas,BR,-13.4411,-40.4308,67.14,53,35,7.65,scattered clouds
235,Tasiilaq,GL,65.6145,-37.6368,49.23,69,86,6.78,overcast clouds
236,Urumqi,CN,43.801,87.6005,63.55,77,0,2.24,clear sky
237,Harrison,US,30.4091,-89.0436,90.34,82,90,8.05,thunderstorm with light rain
238,Meulaboh,ID,4.1363,96.1285,75.36,89,100,8.41,moderate rain
239,Zihuatanejo,MX,17.6333,-101.55,86.58,71,69,6.58,broken clouds
240,Cartagena,CO,10.3997,-75.5144,85.62,74,75,6.91,broken clouds
241,Juli,PE,-16.2167,-69.45,50.5,32,28,9.31,scattered clouds
242,Ha Tinh,VN,18.3333,105.9,79.97,75,99,6.44,overcast clouds
243,Nemuro,JP,43.3236,145.575,56.19,86,43,6.78,scattered clouds
244,Naco,MX,31.3347,-109.9483,80.76,73,98,7.43,overcast clouds
245,Thompson,CA,55.7435,-97.8558,79.29,32,53,15.28,broken clouds
246,Seoul,KR,37.5683,126.9778,74.64,75,0,4.09,clear sky
247,Xai-Xai,MZ,-25.0519,33.6442,60.98,83,2,6.46,clear sky
248,Bantou,CN,26.2151,117.4893,74.91,97,91,2.13,overcast clouds
249,Kerrville,US,30.0474,-99.1403,86.9,65,1,1.99,clear sky
250,Kaberamaido,UG,1.7389,33.1594,67.32,83,82,2.75,broken clouds
251,Port Hardy,CA,50.6996,-127.4199,60.98,94,90,4.61,fog
252,Harper,LR,4.375,-7.7169,76.26,72,27,9.15,scattered clouds
253,Blagoyevo,RU,63.3667,47.9167,59.29,93,100,9.6,overcast clouds
254,Moratuwa,LK,6.773,79.8816,80.62,88,100,8.86,overcast clouds
255,Haines Junction,CA,60.7522,-137.5108,57.42,57,80,4.83,broken clouds
256,Narasannapeta,IN,18.4167,84.05,79.52,85,69,6.06,broken clouds
257,Necochea,AR,-38.5473,-58.7368,59.04,59,100,8.28,overcast clouds
258,Vetapalem,IN,15.7833,80.3167,78.51,86,100,4.59,moderate rain
259,Tilichiki,RU,60.4667,166.1,53.44,83,97,5.88,overcast clouds
260,Coleraine,GB,55.1333,-6.6667,57.92,91,87,17.96,overcast clouds
261,Vila Velha,BR,-20.3297,-40.2925,71.55,83,75,8.05,broken clouds
262,Asfi,MA,32.2994,-9.2372,75.9,69,4,14.83,clear sky
263,Tongchuan,CN,35.0806,109.0897,68.47,83,100,5.91,overcast clouds
264,Tipuani,BO,-15.5648,-68.0185,85.12,41,34,3.89,scattered clouds
265,Rurrenabaque,BO,-14.4413,-67.5278,91.72,31,46,4.23,scattered clouds
266,Verkhnyaya Inta,RU,65.9811,60.3094,55.94,69,97,8.34,overcast clouds
267,Savinka,RU,50.0785,47.0994,79.77,20,100,11.41,overcast clouds
268,Kaitangata,NZ,-46.2817,169.8464,44.64,78,100,6.08,light rain
269,Erzin,TR,36.9559,36.2,82.0,69,0,2.15,clear sky
270,Miguelopolis,BR,-20.1794,-48.0319,81.7,25,1,1.72,clear sky
271,Santiago Del Estero,AR,-27.7951,-64.2615,73.8,19,12,8.77,few clouds
272,Mondlo,ZA,-27.983,30.7177,48.38,85,3,4.72,clear sky
273,La Asuncion,VE,11.0333,-63.8628,83.93,79,95,9.22,overcast clouds
274,Ourem,PT,39.6417,-8.5919,62.04,81,0,9.1,clear sky
275,Kabale,UG,-1.2486,29.9899,58.96,65,32,1.07,scattered clouds
276,Atambua,ID,-9.1061,124.8925,70.11,88,19,4.97,few clouds
277,Dingle,PH,10.9995,122.6711,75.58,88,67,4.45,broken clouds
278,Cape Coast,GH,5.1053,-1.2466,76.32,81,74,11.41,broken clouds
279,Kyaukse,MM,21.6,96.1333,76.21,95,100,7.92,moderate rain
280,Lakes Entrance,AU,-37.8811,147.981,53.19,58,32,20.67,scattered clouds
281,Kadyy,RU,57.787,43.1903,63.43,68,73,7.81,broken clouds
282,Mogocha,RU,53.7333,119.7667,52.3,84,0,1.7,clear sky
283,Camalu,MX,30.85,-116.0667,83.43,67,3,10.31,clear sky
284,Oranjestad,AW,12.524,-70.027,82.6,76,69,13.58,broken clouds
285,Ejido,VE,8.5514,-71.2375,75.27,76,77,3.89,broken clouds
286,Kaeo,NZ,-35.1,173.7833,47.32,87,12,2.21,few clouds
287,Mitchell,US,43.7094,-98.0298,91.38,40,1,18.41,clear sky
288,Panzhihua,CN,26.5851,101.7128,70.21,95,98,0.85,overcast clouds
289,Te Anau,NZ,-45.4167,167.7167,46.31,87,86,10.83,overcast clouds
290,Duldurga,RU,50.6761,113.5931,55.49,92,3,2.37,clear sky
291,Bathsheba,BB,13.2167,-59.5167,83.08,75,15,14.76,few clouds
292,Kaniama,CD,-7.5667,24.1833,75.76,29,3,4.76,clear sky
293,Kathu,TH,7.9178,98.3332,75.02,81,100,5.23,overcast clouds
294,Olafsvik,IS,64.8945,-23.7142,53.51,90,100,12.73,overcast clouds
295,Camocim,BR,-2.9022,-40.8411,79.34,76,13,11.1,few clouds
296,Parrita,CR,9.5201,-84.3225,83.52,81,78,6.8,broken clouds
297,Santa Maria Del Oro,MX,25.9333,-105.3667,78.89,44,71,10.16,broken clouds
298,Honiara,SB,-9.4333,159.95,79.23,86,83,8.3,broken clouds
299,Svay Rieng,KH,11.0879,105.7993,77.83,86,26,2.59,scattered clouds
300,Chuy,UY,-33.6971,-53.4616,56.28,94,38,4.34,scattered clouds
301,Ayame,CI,5.6083,-3.1563,73.4,80,33,4.12,scattered clouds
302,Portsmouth,GB,50.799,-1.0913,64.11,86,100,4.0,overcast clouds
303,Nalut,LY,30.3333,10.85,85.03,22,1,9.86,clear sky
304,Rudbar,AF,30.15,62.6,81.18,16,0,10.47,clear sky
305,Altotting,DE,48.2333,12.6833,66.52,95,100,8.12,overcast clouds
306,Kununurra,AU,-15.7667,128.7333,78.78,27,97,9.22,overcast clouds
307,Westport,US,41.1415,-73.3579,84.85,55,100,1.01,overcast clouds
308,Dudinka,RU,69.4058,86.1778,55.04,95,73,14.09,broken clouds
309,Cullman,US,34.1748,-86.8436,88.45,61,75,3.0,broken clouds
310,Qasigiannguit,GL,68.8193,-51.1922,44.85,87,98,7.85,overcast clouds
311,Iqaluit,CA,63.7506,-68.5145,42.1,94,100,5.46,overcast clouds
312,Khandbari,NP,27.3747,87.2039,72.34,95,97,0.36,overcast clouds
313,Moose Factory,CA,51.2585,-80.6094,84.13,35,73,14.25,broken clouds
314,Jaisalmer,IN,26.9147,70.9181,82.22,65,35,20.13,scattered clouds
315,Dutlwe,BW,-23.9833,23.9,58.06,54,0,10.13,clear sky
316,Jumla,NP,29.2747,82.1838,57.51,91,100,2.75,overcast clouds
317,Kruisfontein,ZA,-34.0033,24.7314,51.89,69,0,5.19,clear sky
318,San Fernando,PH,15.0286,120.6898,79.14,87,84,1.99,broken clouds
319,Rawson,AR,-43.3002,-65.1023,64.54,22,98,20.45,overcast clouds
320,Aljezur,PT,37.3191,-8.8033,71.19,59,1,11.77,clear sky
321,Synya,RU,65.3718,58.0387,55.51,82,79,9.42,broken clouds
322,Bayir,TR,37.2687,28.2167,70.32,31,0,2.98,clear sky
323,Vestmanna,FO,62.1564,-7.1664,45.52,87,75,5.75,broken clouds
324,Broager,DK,54.8874,9.681,64.35,85,62,20.71,broken clouds
325,San Ignacio,BZ,17.1561,-89.0714,91.49,47,87,2.59,overcast clouds
326,Boromo,BF,11.75,-2.9333,75.74,87,52,5.95,broken clouds
327,Fairbanks,US,64.8378,-147.7164,51.76,91,90,3.0,light rain
328,Alappuzha,IN,9.49,76.3264,78.01,83,100,9.31,overcast clouds
329,Roswell,US,34.0232,-84.3616,88.97,64,75,3.0,broken clouds
330,Kavaratti,IN,10.5669,72.642,80.51,81,94,18.28,overcast clouds
331,Bambous Virieux,MU,-20.3428,57.7575,68.25,68,40,12.66,light rain
332,Balkanabat,TM,39.5108,54.3671,82.81,15,0,15.48,clear sky
333,Hay River,CA,60.8156,-115.7999,62.92,61,100,10.8,overcast clouds
334,Vanimo,PG,-2.6741,141.3028,76.42,88,70,4.81,broken clouds
335,Usinsk,RU,65.9939,57.5281,54.79,80,99,14.07,overcast clouds
336,Ponta Delgada,PT,37.7333,-25.6667,74.12,88,40,6.91,scattered clouds
337,Fare,PF,-16.7,-151.0167,78.6,75,2,12.17,clear sky
338,Korla,CN,41.7597,86.1469,72.97,41,100,2.26,overcast clouds
339,Sijunjung,ID,-0.6876,100.9537,70.9,99,98,0.47,overcast clouds
340,Xuddur,SO,4.1213,43.8894,73.02,71,58,20.2,broken clouds
341,Igrim,RU,63.1906,64.4162,55.47,69,62,5.48,broken clouds
342,Bela,IN,25.9333,81.9833,83.53,77,98,2.66,overcast clouds
343,Tiksi,RU,71.6872,128.8694,40.8,91,14,5.48,few clouds
344,Abu Kamal,SY,34.4506,40.9171,89.53,22,0,10.49,clear sky
345,Umaria,IN,23.5333,80.8333,76.84,83,100,2.55,overcast clouds
346,Lere,NG,10.387,8.5726,69.62,94,99,3.0,light rain
347,Gizo,SB,-8.103,156.8419,81.7,77,83,6.73,broken clouds
348,Nizwa,OM,22.9333,57.5333,90.03,40,14,2.64,few clouds
349,Ostrovnoy,RU,68.0531,39.5131,54.09,97,100,6.2,overcast clouds
350,Poum,NC,-20.2333,164.0167,70.5,69,98,18.61,overcast clouds
351,Edd,ER,13.9297,41.6925,89.31,74,97,12.93,overcast clouds
352,Lompoc,US,34.6391,-120.4579,90.79,75,1,13.8,clear sky
353,Boende,CD,-0.2167,20.8667,77.81,67,76,1.48,broken clouds
354,Pachino,IT,36.7186,15.0907,82.6,67,0,9.78,clear sky
355,Sao Filipe,CV,14.8961,-24.4956,76.91,82,95,1.61,overcast clouds
356,Kozhevnikovo,RU,56.2589,83.9714,62.92,65,100,5.48,overcast clouds
357,Yendi,GH,9.4427,-0.0099,78.75,69,100,4.14,overcast clouds
358,Kalmunai,LK,7.4167,81.8167,80.13,72,100,3.74,overcast clouds
359,Entre Rios,BR,-11.9419,-38.0844,67.95,87,94,4.85,overcast clouds
360,Tres Lagoas,BR,-20.7511,-51.6783,85.98,21,9,3.51,clear sky
361,Loiza,PR,18.4313,-65.8802,77.86,95,100,20.69,moderate rain
362,Marawi,PH,7.9986,124.2928,65.64,94,100,2.98,overcast clouds
363,Xudat,AZ,41.631,48.681,73.56,52,0,4.56,clear sky
364,Aswan,EG,24.0934,32.907,90.32,18,0,9.51,clear sky
365,Kyren,RU,51.6828,102.1408,61.97,94,100,1.81,overcast clouds
366,Kisangani,CD,0.5167,25.2,72.0,91,58,1.48,broken clouds
367,Saldanha,ZA,-33.0117,17.9442,55.63,67,20,10.89,few clouds
368,Sinop,TR,41.7711,34.8709,57.63,82,0,5.12,clear sky
369,Svecha,RU,58.2785,47.5164,58.33,62,39,6.44,scattered clouds
370,Beringovskiy,RU,63.05,179.3167,45.43,91,100,9.73,light rain
371,Hirara,JP,24.8,125.2833,82.76,80,7,13.44,clear sky
372,Jinhua,CN,29.1078,119.6547,75.67,97,100,2.3,overcast clouds
373,Mao,ES,39.8885,4.2658,81.16,89,0,5.75,clear sky
374,Guarapari,BR,-20.6667,-40.4975,70.09,81,85,4.68,overcast clouds
375,Cherskiy,RU,68.75,161.3,42.51,91,100,1.66,light rain
376,Paris,FR,48.8534,2.3488,72.18,76,40,4.0,scattered clouds
377,Paamiut,GL,61.994,-49.6678,46.83,99,100,8.88,moderate rain
378,Eatonton,US,33.3268,-83.3885,86.85,76,100,8.3,overcast clouds
379,Opuwo,NA,-18.0607,13.84,66.45,49,0,6.35,clear sky
380,Bereda,ES,43.2686,-7.5406,61.57,88,6,4.18,clear sky
381,Rodrigues Alves,BR,-7.738,-72.6509,95.23,28,28,2.08,scattered clouds
382,Tuatapere,NZ,-46.1333,167.6833,52.83,81,100,9.04,overcast clouds
383,Tautira,PF,-17.7333,-149.15,84.22,79,15,9.22,few clouds
384,Puerto Colombia,CO,10.9878,-74.9547,83.17,76,88,8.68,overcast clouds
385,Cap-Aux-Meules,CA,47.3821,-61.8597,68.07,85,2,10.33,clear sky
386,Baherden,TM,38.4362,57.4316,75.81,15,0,7.27,clear sky
387,Payo,ID,-3.7508,103.6372,73.26,89,100,1.81,overcast clouds
388,Salamanca,ES,40.8333,-6.0,75.99,19,0,6.87,clear sky
389,Lubango,AO,-14.9172,13.4925,60.51,51,0,3.29,clear sky
390,Solnechnyy,RU,50.7214,136.6319,60.96,82,2,2.24,clear sky
391,Rocha,UY,-34.4833,-54.3333,55.49,98,97,5.26,overcast clouds
392,Mizdah,LY,31.4451,12.9801,77.49,51,44,11.27,scattered clouds
393,Paita,PE,-5.0892,-81.1144,67.57,73,31,18.28,scattered clouds
394,Itarema,BR,-2.9248,-39.9167,78.96,77,15,11.54,few clouds
395,East London,ZA,-33.0153,27.9116,59.29,71,0,8.08,clear sky
396,Sakakah,SA,29.9697,40.2064,90.57,18,0,14.72,clear sky
397,Kirakira,SB,-10.4544,161.9205,79.66,86,88,11.88,overcast clouds
398,Aklavik,CA,68.2191,-135.0107,57.25,49,100,7.63,overcast clouds
399,Alyangula,AU,-13.8483,136.4192,71.47,100,75,3.44,broken clouds
400,Jadu,LY,31.953,12.0261,76.84,43,0,7.09,clear sky
401,Liverpool,GB,53.4106,-2.9779,59.29,77,20,4.0,few clouds
402,Klaksvik,FO,62.2266,-6.589,47.32,73,19,8.59,few clouds
403,Camacha,PT,33.0833,-16.3333,81.36,83,20,11.5,few clouds
404,Krasnoselkup,RU,65.7,82.4667,53.91,84,34,12.26,scattered clouds
405,Bac Lieu,VN,9.285,105.7244,77.34,86,56,5.06,broken clouds
406,Saint-Joseph,RE,-21.3667,55.6167,64.78,79,61,12.91,light rain
407,Mlowo,TZ,-9.0,32.9833,56.07,77,74,4.32,broken clouds
408,Campina Verde,BR,-19.5356,-49.4864,83.57,21,5,5.91,clear sky
409,Koumac,NC,-20.5667,164.2833,68.11,68,6,4.99,clear sky
410,Antsohihy,MG,-14.8796,47.9875,70.34,55,0,12.03,clear sky
411,Traverse City,US,44.7631,-85.6206,83.84,45,0,11.03,clear sky
412,Itainopolis,BR,-7.4469,-41.4783,84.52,32,45,7.56,scattered clouds
413,Vao,NC,-22.6667,167.4833,68.74,63,92,18.23,overcast clouds
414,Aksha,RU,50.2814,113.2867,55.67,93,5,2.08,clear sky
415,Nouadhibou,MR,20.931,-17.0347,70.54,95,20,18.05,few clouds
416,Novyy Urengoy,RU,66.0833,76.6333,52.81,80,71,16.06,broken clouds
417,Panguna,PG,-6.3164,155.4848,70.32,92,100,1.34,light rain
418,Leshukonskoye,RU,64.8989,45.7622,57.09,93,96,10.31,overcast clouds
419,Gat,IL,31.61,34.7642,83.08,100,0,3.67,clear sky
420,Chicama,PE,-7.8447,-79.1469,71.22,64,31,8.88,scattered clouds
421,Denpasar,ID,-8.65,115.2167,78.46,89,20,9.22,few clouds
422,Tadine,NC,-21.55,167.8833,69.12,69,100,13.8,overcast clouds
423,Sozimskiy,RU,59.7418,52.2482,57.72,77,97,5.68,overcast clouds
424,Sept-Iles,CA,50.2001,-66.3821,72.25,56,45,8.01,scattered clouds
425,Moron,AR,-34.6534,-58.6198,59.81,85,0,3.0,clear sky
426,Sobolevo,RU,54.4299,31.8996,62.8,75,41,6.11,scattered clouds
427,Hebi,CN,35.8992,114.1925,69.73,87,0,1.99,light rain
428,Dwarka,IN,22.2394,68.9678,81.1,78,99,15.61,overcast clouds
429,Teya,RU,60.3778,92.6267,53.08,79,75,3.74,broken clouds
430,Oussouye,SN,12.485,-16.5469,75.79,90,100,4.27,overcast clouds
431,Maniitsoq,GL,65.4167,-52.9,45.43,97,100,2.98,overcast clouds
432,Nhulunbuy,AU,-12.2333,136.7667,74.01,88,0,6.91,clear sky
433,Noumea,NC,-22.2763,166.4572,60.78,68,2,9.62,clear sky
434,Dubti,ET,11.7361,41.0853,91.65,35,89,9.01,overcast clouds
435,Saint-Leu,RE,-21.15,55.2833,65.26,73,48,13.02,scattered clouds
436,Xiaoweizhai,CN,26.1903,107.5125,70.16,100,100,1.9,overcast clouds
437,Coquimbo,CL,-29.9533,-71.3436,54.7,76,100,5.28,overcast clouds
438,Shingu,JP,33.7333,135.9833,76.91,95,99,4.72,overcast clouds
439,Muzhi,RU,65.3667,64.6667,50.32,82,24,7.65,few clouds
440,Hamilton,US,39.1834,-84.5333,77.99,71,81,1.99,broken clouds
441,Alakurtti,RU,66.9672,30.3491,50.63,96,99,8.75,overcast clouds
442,Campoverde,PE,-8.4753,-74.8058,97.09,26,20,2.06,few clouds
443,Cap Malheureux,MU,-19.9842,57.6142,68.49,77,75,4.0,broken clouds
444,Kailua,US,21.4022,-157.7394,84.15,73,16,13.96,few clouds
445,Boueni,YT,-12.9025,45.0761,73.38,70,0,10.83,clear sky
446,Japura,ID,-0.3167,102.35,72.48,99,98,2.26,light rain
447,Boyolangu,ID,-8.1181,111.8935,73.18,94,73,4.43,broken clouds
448,Baykit,RU,61.67,96.37,53.8,94,90,1.81,overcast clouds
449,Centerville,US,39.6284,-84.1594,76.84,67,90,1.99,overcast clouds
450,Yaan,NG,7.3833,8.5667,73.38,94,98,5.88,light rain
451,Grand Gaube,MU,-20.0064,57.6608,68.4,77,82,4.0,broken clouds
452,Aquiraz,BR,-3.9014,-38.3911,80.69,80,75,11.54,broken clouds
453,Hambantota,LK,6.1241,81.1185,78.69,80,100,18.32,overcast clouds
454,Cabedelo,BR,-6.9811,-34.8339,75.56,76,52,17.09,broken clouds
455,Nioro,GM,13.35,-15.75,77.4,86,100,5.88,overcast clouds
456,Slave Lake,CA,55.2834,-114.769,68.07,65,100,2.95,overcast clouds
457,Tessalit,ML,20.1986,1.0114,98.31,17,53,2.59,broken clouds
458,Penticton,CA,49.4806,-119.5858,97.03,10,55,12.66,broken clouds
459,Talaya,RU,61.3833,152.75,60.26,65,44,4.16,scattered clouds
460,Badiraguato,MX,25.3667,-107.5167,95.7,34,9,5.79,clear sky
461,North Platte,US,41.1239,-100.7654,92.32,40,1,8.99,clear sky
462,Umm Lajj,SA,25.0213,37.2685,89.2,49,1,8.48,clear sky
463,Ailigandi,PA,9.2333,-78.0167,82.22,78,99,2.19,overcast clouds
464,Cayenne,GF,4.9333,-52.3333,80.64,84,0,6.91,clear sky
465,Dabat,ET,12.9842,37.765,53.04,92,100,2.71,overcast clouds
466,Tutoia,BR,-2.7619,-42.2744,79.66,77,11,9.91,few clouds
467,Moyobamba,PE,-6.05,-76.9667,74.1,86,94,2.26,light rain
468,Babylon,US,40.6957,-73.3257,85.39,53,1,1.01,clear sky
469,Shumskiy,RU,54.8318,99.1328,56.73,97,100,3.02,moderate rain
470,Hokitika,NZ,-42.7167,170.9667,50.14,83,92,3.27,overcast clouds
471,Alihe,CN,50.5667,123.7167,55.54,93,12,1.88,few clouds
472,North Bend,US,43.4065,-124.2243,70.16,77,1,11.5,clear sky
473,Dobre Miasto,PL,53.9867,20.3975,59.68,77,61,3.51,broken clouds
474,Karratha,AU,-20.7377,116.8463,71.82,58,82,13.96,broken clouds
475,Havre-Saint-Pierre,CA,50.2334,-63.5986,63.16,78,28,19.15,scattered clouds
476,Todos Santos,MX,23.45,-110.2167,96.01,78,23,12.88,few clouds
477,Bam,IR,29.106,58.357,88.9,12,2,7.09,clear sky
478,Kropotkin,RU,45.4375,40.5756,69.75,83,100,3.65,overcast clouds
479,Avera,US,33.194,-82.5271,90.72,59,100,3.76,overcast clouds
480,Quatre Cocos,MU,-20.2078,57.7625,68.11,72,98,12.03,light rain
481,Benghazi,LY,32.1167,20.0667,80.33,58,0,9.73,clear sky
482,Enshi,CN,30.3,109.4833,69.37,97,96,0.11,overcast clouds
483,Dhidhdhoo,MV,6.8833,73.1,81.82,77,99,16.71,overcast clouds
484,Yangcun,CN,39.3639,117.0603,75.18,87,92,1.07,moderate rain
485,Praxedis Guerrero,MX,31.3667,-106.0167,81.99,61,100,7.99,overcast clouds
486,Dongsheng,CN,39.8161,109.9776,65.53,62,0,8.01,clear sky
487,Kukshi,IN,22.2,74.75,78.67,78,99,5.41,overcast clouds
488,Voh,NC,-20.9667,164.7,68.27,68,9,4.41,clear sky
489,Inuvik,CA,68.3499,-133.7218,58.41,48,92,11.34,overcast clouds
490,Carauari,BR,-4.8828,-66.8958,89.92,45,84,1.21,broken clouds
491,Kutum,SD,14.2,24.6667,77.14,60,76,5.3,broken clouds
492,Baraut,IN,29.1,77.2667,85.95,65,19,3.78,few clouds
493,Banjarmasin,ID,-3.3244,114.591,75.34,93,95,3.2,overcast clouds
494,Katherine,AU,-14.4667,132.2667,66.52,77,5,6.91,clear sky
495,Quthing,LS,-30.4,27.7003,47.52,65,27,3.44,scattered clouds
496,Humaita,BR,-7.5061,-63.0208,97.5,25,45,2.35,scattered clouds
497,Iturama,BR,-19.7281,-50.1956,81.72,26,0,5.82,clear sky
498,Okha,RU,53.5739,142.9478,57.38,82,4,9.51,clear sky
499,Rudnogorsk,RU,57.2639,103.7519,53.22,93,100,3.62,light rain
500,Bilma,NE,18.6853,12.9164,94.78,28,22,7.7,few clouds
501,Nouakchott,MR,18.0858,-15.9785,82.33,84,42,16.87,scattered clouds
502,Indramayu,ID,-6.3264,108.32,79.02,79,96,9.66,light rain
503,Maryborough,AU,-25.5333,152.7,61.45,85,98,1.39,overcast clouds
504,Esperance,AU,-33.8667,121.9,48.72,88,0,7.94,clear sky
505,Cairo,EG,30.0626,31.2497,86.76,66,0,11.5,clear sky
506,Bandarbeyla,SO,9.4942,50.8122,78.22,75,90,27.04,overcast clouds
507,Port Blair,IN,11.6667,92.75,78.93,87,100,13.04,moderate rain
508,Batticaloa,LK,7.7102,81.6924,80.42,73,100,3.53,overcast clouds
509,Novokayakent,RU,42.3937,47.9861,73.45,62,1,5.59,clear sky
510,Ghazipur,IN,25.5833,83.5667,84.16,78,95,3.94,overcast clouds
511,Buraydah,SA,26.326,43.975,89.06,17,0,9.93,clear sky
512,Astana,KZ,51.1801,71.446,60.75,55,0,4.47,clear sky
513,Mae Ramat,TH,16.984,98.5166,73.9,98,100,1.7,moderate rain
514,Yar-Sale,RU,66.8333,70.8333,49.95,78,83,14.92,broken clouds
515,Ganzhou,CN,28.8184,115.4327,75.24,98,100,1.9,overcast clouds
516,Campbell River,CA,50.0163,-125.2446,71.6,75,97,6.71,overcast clouds
517,Salyan,AZ,39.5936,48.9805,76.1,58,35,5.55,scattered clouds
518,Port Moresby,PG,-9.4431,147.1797,74.71,90,41,7.43,scattered clouds
519,Meadow Lake,US,34.8014,-106.5436,90.82,31,3,9.62,clear sky
520,Urubamba,PE,-13.3047,-72.1158,68.9,55,92,9.78,overcast clouds
521,Gigmoto,PH,13.7796,124.39,79.0,82,98,0.25,overcast clouds
